Newstitle,sentiment
开发商 资金 充裕 度 下降 房价 仍 有 下跌 趋势,1
金融 地产 持续 走低 警惕 走弱,1
投资 亏损 始料未及,1
股市 下跌 拖累 看空 加重,1
召回 门 反应 大 不同 丰田 急 补救 竞争对手 忙 挖角,1
欧洲 股市 日 早盘 微幅 走低 英股 跌,1
总裁 解决 希腊 债务 危机 或 需 亿 欧元,1
视频 遭遇 卖空 电力行业 恐怕 继续 下行,1
欧洲 股市 日 早盘 走低 英国 股市 跌,1
两岸 产业链 加工 制造 成本 将 降低,1
欧洲 股市 日 早盘 小幅 走低,1
黄俊钦 涉嫌 四宗 罪 被诉,1
煤炭 周评 需求 低迷 港口 煤价 下调,1
民安 保险 亏 万港元 将 被 太平 保险 抛弃,1
美国 经济 放缓 并 不足以 打压 铜价 深幅 下挫,1
月 日 国君 期指 视点 空单 不减 下跌 不止 日内逢 高 抛空,1
陆刃波 东芝 竖线 门 影响 消失 不 退出 液晶面板,1
德信 奥伯曼 遭遇 腐败 门,1
国内 硅片 价格 大跌 赛维 与 阿 特斯 十年 合约 起纠纷,1
威远 亏损 近 万 因 需求 下滑,1
威远 因 需求 下滑 亏损 近 万,1
遭 两 股东 减持 套现 亿元,1
* 警惕 退市 风险,1
商品房 预售 款 遭 监管 开发商 或 被迫 降价,1
盘点 这 一场 雨 似的 下跌,1
任志强 未来 房价 不会 暴跌,1
国企 亿造 地王 房价 难 下降,1
十省 火电 企业 陷入 亏损 电厂 已无钱 买 煤,1
快讯 遭 股东 减持 加速 暴跌,1
控股 股东 欠债 被 追讨 控股 股权 将 拍卖,1
控股 控股 股东 欠债 被 追讨 股权 将 拍卖,1
控股 控股 股东 限售 流通股 被 拍卖,1
控股 股权 将 拍卖 控股 股东 欠债 被 追讨,1
控股 大显 持 有限 售 流通股 被 拍卖,1
中通 亏损 万元 主营业务 下滑,1
年 预亏 因 产品价格 下滑 销售 不 畅,1
东盛 违法 违规 案 当事人 受罚,1
东盛 信披 违规 被 处 最高 限 罚款 面临 投资者 集体 诉讼,1
东盛科技 财务 造假 受罚 投资者 启动 民事 赔偿 诉讼,1
快讯 地产股 低迷 估值 仍 有 分歧,1
主营 产品 出现 双降 激情 遭 质疑,1
违建 被 指交 罚款 变 合法 续 官方 称 符合 规划,1
电荒 加剧 铝企 面临 停产 压力,1
男孩 遭性 侵害 版纳 岁 男孩 遭性 侵害 身亡 施暴者 难 定罪 拒 赔偿 图,1
科技 独董 违规 增持 律师 质疑 涉嫌 内幕交易,1
科技 独董 窗口期 违规 增持 律师 质疑 涉嫌 内幕交易,1
科技 解除 限售 提示,1
科技 跌停 价 大宗 减持,1
《 非诚 勿扰 》 遭 侵权 家 网吧 放映 被 诉判 赔,1
《 非诚 勿扰 》 遭 侵权 包头 百余 网吧 放映 家 被 诉判 赔,1
暴雨 致 严重 内涝   亿城 改 被 批 效果 不 明显  ,1
评论 房价 大跌 元 的 小把戏,1
暴雨 导致 内涝 亿城 改 被 批 效果 不 明显,1
暴雨 致 严重 内涝   亿城 改 被 批 效果 不 明显,1
半数 房企 上半年 预亏 或 预减,1
预亏 不久 即 停牌 股份 否认 将 被 仰融 收购,1
遭 大宗 交易 甩卖 万股 昨跌,1
传闻 董事长 离职 突然 大跌,1
桐君阁 遭大 股东 减持 套现,1
古汉 停牌 核查 股价 异动,1
古汉 被 出示 非标 审计 意见 停牌 整改,1
限售 股份 解除 限售 提示,1
* 董事长 被 处罚,1
* 董事长 遭 处罚,1
友利 控股 控股 股东 限售 股份 解除 限售 的 提示,1
股指 期货 启动 后 的 急 跌 套牢 小散 居民 投资 意愿 下滑,1
政策 影响 小 两 板块 只 股票 被 超跌,1
一年 前 两 蹊跷 合并 大成 基金 涉嫌 内幕交易,1
启巨亏 后 再度 减产 影响 不 大,1
* 违规 遭 证监会 警告 和 罚款,1
启巨亏 后 再度 减产 称 影响 不 大,1
古井 贡 大幅 跳水 一度 逼近 跌停,1
解除 股份 限售 的 提示,1
杂志社 收 万 保证金 后 失踪 被 认定 涉嫌 违规 办报,1
楼市 泡沫 引 恐慌 外资 上海 抛售 公寓 别墅,1
蓝星 清洗 预亏 将 被,1
济柴 亏损 万元 受累 毛利率 下降,1
望京 抛售 二手房 单套 最高 降 百万 通州 亦庄 区域 领跌,1
通州 望京 二手房 价领 跌 均价 下跌 主要 源于 经转商,1
* 预亏 或 被 暂停 上市,1
传前 申花 老总 楼世芳 已 被 刑拘 涉嫌 万 黑金 交易,1
徐亮 破门 罚 丢 点球 卢西亚诺 救主 比 战平 天津,1
中国足协 重罚 警告 天津 赛区 球迷 滋事 被 处 五万 罚款,1
仰融 造车 受 质疑 模式 说不清 基地 未 落实,1
[ 互动 ] 公司 期 铜套 期 保值 业务 未 出现 亏损,1
二 股东 举牌 或 涉嫌 违规,1
迷雾 重重 小家电 业务 被 退市,1
低碳 不是 口号 小家电 成为 家庭 的 点,2
快讯 电器 板块 领跌 大盘 沪 指 跳水 翻绿,1
金 东 纸业 低价 并购 侵吞 云南 国有 森林 被 叫停,1
＊ 天发 二次 股改 遭遇 僵局 小 股东 要求 罢免 大 股东,1
小 股东 要求 罢免 大 股东 天发 二次 股改 遭遇 僵局,1
小 股东 拟 罢免 大 股东 * 天发 股改 遭遇 僵局,1
快讯 沪 指 跌破 点,1
金融 煤炭 拖累 大盘 周三 股 小幅 回落,1
鲜停 因涉嫌 受贿 被 刑拘,1
快讯 塑料 机构 大量 抛售 一度 触及 跌停,1
预亏 万 因 产品产量 下降,1
期货 原油 暴跌 陷入 短期 调整 的 泥潭,1
延边 路 亏损 万 因 计提 资产 减值 损失,1
徐留平 半年 掠五单 闪电 扩张 遭遇 成本 难题,1
中国 车市 十年 面临 成色 不足 尴尬,1
* 中报 亏损 扩大 产品 价格下降,1
通州 原 国资委 主任 涉嫌 受贿 万 被 公诉,1
低过 二手房 也 卖 不动 只 因嘉业 宣传 未 兑现,1
时隔 俩 月 订金 万变 百 房价 下降 趋势 仍 未 出现,1
富顺县 果断 处置 一起 黑车 非法 营运 暴力 抗法 事件,1
大盘 不稳 转债 普跌,1
股价 异动 明 停牌 一 小时,1
高 抛 低吸 降低 持仓 成本,1
快讯 铜业 股 陷入 调整 机构 抛货 游资 接盘,1
昨 大宗 交易 遭 抛售 万股,1
难题 一箩筐 吉利 网上 卖车 暂缓,1
注 矿产 解 资金 困局 停牌 前 异动,1
朱耀明 自买 自卖 操纵 股价 涉及 资金 近 亿,1
价格体系 等 难题 一箩筐 吉利 网上 卖车 暂缓,1
预亏 不久 即 停牌 否认 将 被 仰融 收购,1
复牌 遭遇 跌停,1
深陷 泄密 门 恶意中伤 还是 泄漏 机密,1
牙膏 涉嫌 虚假 宣传,1
牙膏 涉嫌 虚假 宣传 以 保密 为 由 未公开 配方,1
两年 出 第三张 罚单 基金 经理 老鼠 仓 被 罚 万,1
快讯 地产股 连 跳 重击 沪 指 一度 跌破 日 均线,1
闽 遭 股东 减持 套现,1
深陷 泄密 门 或 为 通过 美国 审批,1
泄密 门未 动摇 股,1
董事长 庄 坚毅 上任 不足 三月 遭查,1
董事长 上任 不足 三月 遭查 庄 坚毅 出事 快,1
快讯 高管 被 调查 一度 逼近 跌停板,1
泄密 门 未 动摇 股价,1
配方 在 美 被 披露 涉嫌 双重 泄密,1
白药 泄密 门 未 动摇 股价,1
长虹 通吃 黑白 上游 中国家电 破 两难 困境,1
京东 当当 深陷 封杀 门 双方 老总 微 博大 打 口水战,1
京东 当当 深陷 封杀 门,1
复地 初尝 基金 业务 头 啖 汤 高 负债 难题 待解,1
粤 富华 原高管 因 内幕交易 遭 证监会 处罚,1
粤 富华 原高管 人员 因 内幕交易 遭 证监会 处罚,1
快讯 多数 板块 下跌 股指 低位 震荡,1
海虹 控股 连续 三年 亏损 甩卖 联众 电脑,1
连续 三年 亏损 海虹 控股 甩卖 联众 电脑,1
联众 年 亏损 达 万元 绯闻 缠身 陷入困境,1
亿 投资 未获 授权 涉嫌 违规,1
航运 股 全线 走低 指数 接连 下跌,1
国家药监局 人参 健脾 丸 等 批次 药品 不合格,1
快讯 东方宾馆 重挫 近 领跌 酒店 旅游 板块,1
航运 板块 早盘 全线 走低 指数 接连 下跌,1
国家 公务员 考试 今 查分 中央 机关 总分 不 低于,1
一季度 预亏 万元 低 运价 成 主因,1
中 小盘 大跌 是否 该 配置 大盘 基金,1
动力 变 身 失败 准备 跌停,1
卖 红薯 老人 被 城管 掌掴续 执法 队 坚称 未 打人,1
外地 游客 投诉 在 郑州 黄河 游览区 遭遇 不 平等待遇,1
董事长 涉嫌 内幕交易 股价 地震,1
一波未平 一波又起 重大 消息 走漏 佛照 再 陷 泄密 门,1
银广夏 主营 被 拍卖 靠 债务 重组 度日,1
银广夏 年报 难 审计 非标 董 监事会 互 掐,1
长虹 造假 门 或 将 导致 下 一个 银广夏,1
银广夏 被 债权人 提请 破产 重整,1
原油 震荡 回落 连 塑料 或 低位 盘整,1
期货 受 重挫 连塑重 跌停,1
期货 呈 恐慌性 抛盘 连塑 尾盘 跌停,1
期货 盘中 震荡 动力 不足 连塑 仍 将 震荡 筑底,1
* 广夏信 批 违规 遭 证监会 立案 调查,1
午评 金融股 走低 沪 指微 跌,1
西安 传闻失真 打压 重挫 领跌 西安 股,1
快讯 西安 传闻失真 打压 重挫 领跌 西安 股,1
* 广夏 信披 违规 被 证监会 立案 调查,1
银广夏 信披 考核 不合格 董事局 主席 身份 不明,1
* 广夏信 披 违规 被 证监会 立案 调查,1
* 广夏 法院 受理 债权人 重整 申请 存在 破产 风险,1
法院 受理 债权人 的 重整 申请 * 广夏 存在 破产 风险,1
银广夏 破产 重整 风险 的 提示,1
银广夏 信披 考核 不合格 董事局 主席 身份 至今 不明,1
银广夏 信披 考核 不合格 朱关 湖 身份 至今 不明,1
期货 需求 低迷 连塑 或 将 宽幅 震荡,1
[ 机构 看盘 ] 期货 普遍 回调 连塑 震荡 走低,1
混血 之 路 不易 斯巴鲁 陷入 两难,1
身陷 绯闻 股价 飞涨 遭 机构 抛售 亿,1
股价 爆炒 交易 对手 涉嫌 内幕交易,1
澄 而 不清 难逃 争议,1
董事长 辞职 调查 门 悬 而 未解,1
调查 门 悬 而 未解 董事长 辞职,1
深交所 关注函 点名 核查 不 确定 内幕交易,1
深交所 核查 泄密 门,1
停牌 调查 泄密 门,1
陷 博客 泄密 门,1
陷 泄密 门,1
陷 担保 合同纠纷 领跌 两市,1
不惜 万元 鲸吞 亏损企业 闽福发 曲线 拿 地 如愿,1
闽福发 不惜 万 鲸吞 亏损企业 曲线 拿 地 如愿,1
不惜 万元 鲸吞 亏损企业 闽福发 如愿 拿 地,1
控股 年 月 日 最新 提示 纠纷 诉讼 股权 质押 与 冻结,1
制药 年 预亏 万元 涉及 投资 损失,1
董事 监事 接连 辞职 难逃 内幕交易 之 嫌,1
为什么 逆市 跌停,1
找雷人 理由 推脱 核查 难题,1
沪 指 半日 跌 点 逼近 农行 破 发引 恐慌,1
破发 金融股 拖累 大盘 沪 指跌,1
午评 农行 破发 金融股 拖累 大盘 沪 指跌,1
记者 调查 公司 涉嫌 诈骗 被 对方 指 为 钓鱼 执法,1
深陷 纺织 内幕交易 投资 两高 管终 被捕,1
投资 两高 管终 被捕 深陷 纺织 内幕交易,1
纺织 停牌 疑涉 内幕交易,1
跌破 点 后市 重点 锁定 哪类 股,1
二期 土地 遭 拍卖 损失 近 万元,1
二期 土地 遭 拍卖 损失 万元,1
门头沟区 原 副区长 涉案 万 被诉,1
深陷 纺织 内幕交易 投资 两高管 被捕,1
锦化 违规 担保 严重 违规 遭 深交所 公开 谴责,1
关停 注销 两 亏损 子公司,1
受 债务 牵连 * 或 损失 亿,1
因 欠款 纠纷 遭 诉讼,1
违规 被 罚,1
锦化 监事 涉嫌 贪污 被捕,1
因 违规 担保 等 问题 锦化 及 相关 高管 遭 深交所 谴责,1
麻雀 难变 纺织 重组 方高管 涉嫌 内幕交易 被捕,1
美利纸业 陷 担保 纠纷 银行存款 被扣,1
资金紧张 又 遭 存款 被 扣划 美利纸业 陷 缺钱 泥潭,1
投资 两高管 被捕 深陷 纺织 内幕交易,1
连阴 继续 重挫 汽车 股 下跌,1
* 铜城 二 股东 私刻 公章 造假 受 处罚,1
快讯 连阴 继续 重挫 汽车 股 下跌,1
刚玉 股价 异动 明日 停牌 一 小时,1
刚玉 核查 股票 异动 日起 停牌,1
西工 再 遭大 股东 抛售 折价 甩卖 万股,1
日本 月 总体 零售 销售 同比 降 远 低于 预期,1
彭浩翔 不介意 被 称 三级片 导演 我 没有 情节,1
遭遇 瓶颈 华神 决战 利卡 汀 普及版,1
遭遇 瓶颈 华神 决战 利卡 汀 普及版 图,1
遭遇 瓶颈 华神 决战 利卡 汀 普及版 临床试验,1
江泥 大 股东 卖股 偿债 已 减持 的 股份,1
两 企业 未 投产 成 被告 美 纠缠 石膏板 事件 动机 存疑,1
中国 石膏板 遭遇 美国 诉讼,1
亏损 万元 两 因素 造成,1
刚玉 股价 异动 日起 停牌 核查,1
卖子 套现 三季度 销售 净利 大跌,1
地震 引 质疑 股民 呼吁 解决 虚假 陈述 问题,1
游资 分钟 捞起 刚玉 大跌 市中 自救 行情 频现,1
稀土 永磁 概念股 走低 刚玉 领跌,1
刚玉 冤大头 昨遭 疯狂 抛售,1
刚玉 大跌 市中 自救 行情 频现,1
两 子公司 遭遇 洪灾 合计 损失 万,1
身陷 整改 门 股价 迟到 发酵 尾盘 急跌 突秒 停,1
五方面 存在 严重 违规 专家建议 处罚 高层,1
证监会 责令 整改 财务报表 涉嫌 造假 嫌疑,1
五大 问题 不 规范 被 证监会 责令 改正,1
岁 少女 被 逼 卖淫案 难产,1
茅于轼 未来 两三年 楼市 泡沫 会 破灭,1
未来 两三年 楼市 泡沫 会 破灭,1
中秋节 当天 月饼 价格 大跳水 卖不掉 的 大部分 喂猪,1
永州 副 书记 唐 长久 涉嫌犯罪 被 移送 司法,1
太子奶 破产 迷局 李途 纯称 并非 输在 对 赌 协议,1
一 法院 庭审 现场 发生 枪击 事件 名 法官 遇难,1
难解 负债率 困局,1
中国 后 富家女 浮出 水面 接班 面临 难题,1
暴跌 替罪羊 期指 被 妖魔化,1
临时 停牌 引 猜测 或 被 证监会 处罚,1
股权 转让 闯关 失败 先斩后奏 遭 基金 集体 狙击,1
维权 律师 上书 证监会 请求 调查 涉嫌 虚假 陈述,1
蓝筹股 带头 沪 指 跌破,1
开局 交易 低迷 融资 融券 类股 下挫,1
央视 大火 案开审 名 被告 均 涉嫌 危险物品 肇事罪,1
网友 质疑 形象 遭 跨县 拘捕 被迫 发官 拟 文章,1
审核 被 取消 万 法律纠纷 未 计提,1
尚未 遭受 汛情 损失,1
证券 融资 买入 融券 卖出 双 下降 信用 愈趋 谨慎,1
机构 分歧 较大 警惕 五只 个股 风险,1
四川 和 泰阳 期货 违法 遭 证监会 处罚,1
锂电 技术 瓶颈 待破 关联 股东 减持 套现 超 亿元,1
巨亏 亿元 遭披星 戴帽 竞争 激烈 * 关铝 主业 扭亏 难上加难,1
* 关铝 巨亏 亿遭 披星 戴帽 主业 竞争 激烈 难 扭亏,1
关铝 股份 实行 退市 风险 警示,1
不锈钢 银十 隐藏 着 对 不锈钢 价格 下跌 的 五条 内在 因素,1
大户 抛售 只股 亿 资金 流出,1
锂电 技术 瓶颈 待破 关联 股东 减持 套现 超 亿,1
湘潭 副 市长 朱少 中 涉嫌 违纪 被 调查,1
召回 事件 导致 丰田 股票 成 烫手山芋,1
酒窖 之争 调查 没有 产权 涉嫌 欺骗 公众,1
酿酒 世家 追讨 明代 酒窖 产权 诉讼 未 被 受理,1
遭 公司 股东 狂 减持 套现 亿,1
炒股 损失 由大 股东 买单 索赔案 坐等 处罚 书,1
降低 门槛 大 股东 部分 股权 二度 挂牌,1
大 股东 部分 股权 二度 挂牌 降低 门槛,1
大 股东 部分 股权 降低 门槛 二度 挂牌,1
低价 私签 商标 许可 协议 原 董事长 遭 谴责,1
月 日 早报 建材 线螺 价格 震荡 下跌,1
日 早报 线螺 价格 小幅 下跌,1
陕西 警方 侦破 乐康 乳业 问题 奶粉 案 三人 被捕,1
世纪 年 预亏 万 尚未 从 危机 中 恢复,1
* 偏转 核查 股票 异动 日起 停牌,1
* 偏转 股价 异动 明日 停牌 一 小时,1
* 偏转 天价 注资 引发 大跌 中小 股东 亏得 冤,1
质检 总局 抽查 发现 种 内墙 涂料 不合格,1
* 聚友 受 证监会 处罚 董事长 陈健 被 禁入 年,1
* 聚友 受 处罚 董事长 陈健 被 禁入 年,1
供暖 不合格 家 单位 被 清除 供热,1
转让 参股 公司 股权 惠天 擅自 挂牌 或 涉嫌 违规,1
孙宜然 短 炒 天伦 置业 涉嫌 违规,1
遭二 股东 减持 套现 亿元,1
百货 抛售 万股 套现 亿,1
等 五 公司 小 股东 减持 套现,1
钢材价格 连续 下跌 半月 限产 并未 影响 供求,1
沪 钢 低开 震荡 弱势 格局 未 变,1
钢价 连续 下跌 半月 多 限产 被 指未 影响 供求,1
钢价 连续 下跌 超 半月 限产 被 指未 影响 供求,1
钢价 走低 炒 铁矿石 深度 套牢 钢厂 赔本 卖矿,1
邯钢 去年 降低 可比 成本 亿元,1
遭 机构 甩卖 股东 榜 物是人非,1
广东 中山 女 市长 内幕交易 续 涉案 公司 董事长 被捕,1
未 如实 披露 关联方 关系 虚构 销售业务 * 远东 遭 处罚,1
中山 市长 李启红 涉嫌 严重 经济 违纪 遭查,1
中山 市长 李启红 落马 涉嫌 内幕交易,1
如何 开启 内幕交易 民事 赔偿 诉讼 之 门,1
证监会 认定 * 远东 三项 违法 事实 罚款 万元,1
* 远东 今遭 证监会 处罚,1
远东 遭 证监会 罚款 万元,1
中山 市长 李启红 涉嫌 股票 内幕交易 落马,1
重组 计划 失败 铜城 退市 风险 加剧,1
* 铜城 退市 风险 加剧,1
重组 计划 失败 * 铜城 退市 风险 加剧,1
中山 市长 落马 涉嫌 股票 内幕交易,1
广东 中山 市长 李启红 落马 涉嫌 股票 内幕交易 图,1
原 董事长 和 总经理 涉 内幕交易 被捕,1
陷 内幕交易 中邮 基金 损失 成谜,1
涉嫌 内幕交易 两高管 被捕,1
涉嫌 内幕交易 两原 高管 被 批准逮捕,1
董事长 总经理 辞职 涉原 中山 市长 内幕交易 案,1
董事长 总经理 辞职   或涉 市长 内幕交易 案,1
老总 辞职 涉原 中山 市长 内幕交易 案,1
身陷 内幕交易 中邮 基金 损失 成谜,1
触及 跌停 高管 疑涉 内幕交易 案,1
中山市 女 市长 李启红涉 内幕交易 被 免职,1
董事长 妻子 被疑 操纵 内幕交易,1
陷 内幕交易 漩涡 女 市长 李启红 被 调查,1
知情 透漏 中山 市长 涉嫌 股票 内幕交易 落马,1
拉客 美容 不 花钱 难 出门,1
天天 乳业 产品 涉嫌 含三胺 被 查处,1
上海 钢材价格 小幅 下跌,1
贵州 种 饼干 抽查 不合格,1
